model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 Touareg,2020,41950,Semi-Auto,1589,Diesel,145,34.5,3.0
 Touareg,2020,49999,Semi-Auto,2000,Diesel,145,33.6,3.0
 Touareg,2019,41950,Automatic,4746,Diesel,145,34.0,3.0
 Touareg,2020,56499,Semi-Auto,5000,Petrol,150,25.5,3.0
 Touareg,2019,39999,Semi-Auto,9395,Diesel,145,34.0,3.0
 Touareg,2019,45900,Semi-Auto,6160,Diesel,145,34.0,3.0
 Touareg,2019,49000,Semi-Auto,4000,Diesel,145,34.0,3.0
 Touareg,2019,44500,Semi-Auto,3500,Diesel,150,34.0,3.0
 Touareg,2019,35250,Automatic,12500,Diesel,145,34.9,3.0
 Touareg,2019,48000,Automatic,5000,Diesel,145,34.0,3.0
 Touareg,2019,41989,Automatic,5679,Petrol,145,25.9,3.0
 Touareg,2020,56989,Automatic,3895,Diesel,150,33.6,3.0
 Touareg,2019,42989,Automatic,26,Diesel,150,34.5,3.0
 Touareg,2020,53989,Automatic,6000,Diesel,150,34.0,3.0
 Touareg,2019,44898,Automatic,6000,Diesel,145,34.0,3.0
 Touareg,2019,39990,Automatic,1658,Diesel,145,34.5,3.0
 Touareg,2019,36990,Automatic,6678,Diesel,145,34.5,3.0
 Touareg,2019,39999,Automatic,11833,Diesel,145,34.5,3.0
 Touareg,2019,47000,Automatic,50,Diesel,145,34.0,3.0
 Touareg,2020,49996,Automatic,2450,Diesel,145,34.0,3.0
 Touareg,2019,47490,Automatic,4071,Diesel,145,34.0,3.0
 Touareg,2019,41000,Automatic,3500,Diesel,145,34.0,3.0
 Touareg,2020,51690,Automatic,6500,Petrol,150,26.2,3.0
 Touareg,2019,44190,Automatic,5932,Diesel,145,34.0,3.0
 Touareg,2019,38989,Automatic,11393,Diesel,150,34.5,3.0
 Touareg,2019,42499,Automatic,6500,Diesel,145,34.0,3.0
 Touareg,2019,42995,Automatic,1445,Diesel,145,34.0,3.0
 Touareg,2019,44495,Automatic,385,Other,145,25.5,3.0
 Touareg,2019,47995,Automatic,5305,Other,145,25.5,3.0
 Arteon,2019,29991,Automatic,11506,Diesel,145,50.4,2.0
 Arteon,2019,26491,Automatic,99,Diesel,145,52.3,2.0
 Arteon,2019,24995,Semi-Auto,4989,Diesel,145,50.4,2.0
 Arteon,2019,33995,Semi-Auto,10,Petrol,145,32.8,2.0
 Arteon,2019,31490,Semi-Auto,2500,Diesel,145,50.4,2.0
 Arteon,2019,24990,Semi-Auto,6882,Diesel,145,62.8,2.0
 Arteon,2019,27998,Manual,10,Diesel,150,52.3,2.0
 Arteon,2019,27550,Semi-Auto,3797,Diesel,145,44.1,2.0
 Arteon,2019,26995,Semi-Auto,4482,Diesel,145,44.1,2.0
 Arteon,2019,27550,Semi-Auto,3797,Diesel,145,44.1,2.0
 Arteon,2019,27498,Manual,10,Diesel,145,52.3,2.0
 Arteon,2019,27498,Manual,10,Diesel,145,52.3,2.0
 Arteon,2019,26995,Semi-Auto,4482,Diesel,145,44.1,2.0
 Arteon,2019,27498,Manual,40,Diesel,150,52.3,2.0
 Arteon,2019,26998,Semi-Auto,25,Diesel,145,50.4,2.0
 Arteon,2019,26798,Semi-Auto,15,Petrol,145,36.2,2.0
 Arteon,2019,29998,Semi-Auto,3000,Diesel,150,50.4,2.0
 Arteon,2019,27498,Manual,20,Diesel,145,52.3,2.0
 Arteon,2019,21998,Semi-Auto,16651,Diesel,145,50.4,2.0
 Arteon,2019,23798,Semi-Auto,7310,Diesel,145,50.4,2.0
 Arteon,2019,27798,Manual,10,Diesel,145,52.3,2.0
 Arteon,2019,23798,Semi-Auto,2313,Petrol,145,48.7,1.5
 Arteon,2019,31498,Semi-Auto,20,Diesel,145,50.4,2.0
 Arteon,2019,28950,Semi-Auto,5000,Diesel,145,50.4,2.0
 Arteon,2019,27989,Automatic,15,Diesel,145,50.4,2.0
 Arteon,2019,26498,Manual,50,Diesel,145,52.3,2.0
 Arteon,2019,29498,Semi-Auto,50,Petrol,145,47.1,2.0
 Arteon,2019,32391,Automatic,2000,Diesel,145,50.4,2.0
 Arteon,2019,23450,Automatic,500,Petrol,145,40.4,1.5
 Arteon,2020,31995,Semi-Auto,1558,Diesel,145,50.4,2.0
 Arteon,2019,29495,Automatic,8686,Diesel,145,60.1,2.0
 Arteon,2019,24995,Semi-Auto,4697,Diesel,145,50.4,2.0
 Arteon,2019,28995,Automatic,7865,Diesel,145,50.4,2.0
 Arteon,2019,29995,Semi-Auto,5021,Diesel,145,44.1,2.0
 Arteon,2019,28995,Semi-Auto,3438,Diesel,145,50.4,2.0
 Arteon,2019,31999,Automatic,5000,Petrol,145,47.1,2.0
 Arteon,2019,32399,Automatic,3000,Petrol,145,32.8,2.0
 Arteon,2019,24995,Semi-Auto,2269,Petrol,145,40.4,1.5
 Arteon,2019,22995,Semi-Auto,13005,Petrol,145,40.4,1.5
 Arteon,2019,26900,Automatic,2400,Diesel,145,50.4,2.0
 Arteon,2019,24985,Semi-Auto,5851,Diesel,145,50.4,2.0
 Arteon,2019,29999,Automatic,2000,Petrol,145,32.8,2.0
 Arteon,2019,24999,Automatic,7964,Diesel,145,50.4,2.0
 Arteon,2019,27399,Automatic,2536,Diesel,145,50.4,2.0
 Arteon,2019,28495,Semi-Auto,4820,Petrol,145,47.1,2.0
 Arteon,2020,32495,Semi-Auto,3000,Petrol,145,35.8,2.0
 Arteon,2019,27990,Semi-Auto,3111,Petrol,145,47.1,2.0
 Arteon,2019,27450,Semi-Auto,9500,Petrol,145,32.8,2.0
 Arteon,2019,23950,Semi-Auto,9301,Diesel,145,50.4,2.0
 Arteon,2020,30000,Semi-Auto,2000,Diesel,145,53.3,2.0
 Arteon,2019,25000,Semi-Auto,7525,Diesel,145,50.4,2.0
 Arteon,2020,29990,Semi-Auto,2555,Diesel,145,53.3,2.0
 Arteon,2019,25991,Automatic,5043,Petrol,145,47.1,2.0
 Arteon,2019,26886,Semi-Auto,9753,Diesel,145,50.4,2.0
 Arteon,2019,25000,Semi-Auto,8000,Diesel,145,50.4,2.0
 Arteon,2019,28990,Automatic,11,Petrol,145,38.7,2.0
 Arteon,2019,28990,Automatic,4251,Diesel,145,50.4,2.0
 Arteon,2019,27371,Automatic,6600,Diesel,145,50.4,2.0
 Arteon,2019,26587,Automatic,5257,Petrol,145,47.1,2.0
 Arteon,2019,28622,Semi-Auto,6601,Diesel,145,50.4,2.0
 Arteon,2019,29371,Semi-Auto,5800,Diesel,150,50.4,2.0
 Arteon,2019,29995,Semi-Auto,5000,Diesel,145,50.4,2.0
 Arteon,2019,25182,Semi-Auto,4926,Diesel,145,62.8,2.0
 Arteon,2019,27950,Automatic,3080,Petrol,145,40.4,1.5
 Arteon,2019,27981,Semi-Auto,10301,Petrol,145,47.1,2.0
 Arteon,2019,25897,Semi-Auto,6777,Petrol,145,47.1,2.0
 Arteon,2019,25990,Automatic,10,Petrol,145,40.4,1.5
 Arteon,2019,32450,Automatic,4824,Diesel,145,37.7,2.0
 Arteon,2019,24780,Automatic,50,Petrol,145,40.4,1.5
 Arteon,2019,24750,Manual,50,Diesel,145,52.3,2.0
 Arteon,2019,23676,Semi-Auto,10583,Petrol,145,40.4,1.5
 Arteon,2019,27491,Semi-Auto,6987,Petrol,145,47.1,2.0
 Arteon,2019,27991,Semi-Auto,3987,Diesel,145,50.4,2.0
 Arteon,2019,29156,Automatic,2354,Diesel,145,50.4,2.0
 Arteon,2019,27500,Automatic,5364,Diesel,145,50.4,2.0
 Arteon,2019,26995,Automatic,4250,Diesel,145,50.4,2.0
 Arteon,2019,24995,Semi-Auto,11000,Diesel,145,50.4,2.0
 Arteon,2019,23795,Semi-Auto,6183,Diesel,145,50.4,2.0
 Arteon,2019,27998,Manual,13,Diesel,145,52.3,2.0
 Arteon,2019,22692,Automatic,8988,Petrol,145,48.7,1.5
 Arteon,2020,31991,Semi-Auto,4688,Diesel,145,50.4,2.0
 Arteon,2019,23996,Manual,5922,Diesel,145,52.3,2.0
 Arteon,2019,26990,Automatic,11267,Diesel,145,50.4,2.0
 Arteon,2020,31500,Semi-Auto,3000,Diesel,145,44.1,2.0
 Arteon,2019,25640,Semi-Auto,7447,Diesel,145,50.4,2.0
 Arteon,2019,27998,Manual,41,Diesel,145,52.3,2.0
 Arteon,2019,24816,Manual,7900,Diesel,145,52.3,2.0
 Arteon,2020,34500,Semi-Auto,4000,Diesel,145,50.4,2.0
 Arteon,2019,26840,Semi-Auto,3806,Petrol,145,47.1,2.0
 Arteon,2019,27490,Semi-Auto,6198,Petrol,150,40.4,1.5
 Arteon,2019,27500,Automatic,2500,Diesel,145,50.4,2.0
 Arteon,2020,29750,Automatic,3500,Diesel,145,44.1,2.0
 Arteon,2019,24495,Manual,7998,Diesel,145,52.3,2.0
 Arteon,2019,21982,Semi-Auto,8861,Petrol,145,40.4,1.5
 Arteon,2019,28391,Automatic,10682,Petrol,145,47.1,2.0
 Arteon,2019,22260,Automatic,1966,Petrol,145,40.4,1.5
 Arteon,2019,28900,Automatic,5000,Petrol,145,47.1,2.0
 Arteon,2019,35750,Automatic,5619,Petrol,145,32.8,2.0
 Arteon,2019,25000,Semi-Auto,5788,Petrol,145,47.1,2.0
 Arteon,2019,29990,Automatic,7148,Diesel,145,50.4,2.0
 Arteon,2019,23256,Automatic,6837,Petrol,145,40.4,1.5
 Arteon,2019,26090,Semi-Auto,5101,Diesel,145,50.4,2.0
 Arteon,2019,23990,Manual,100,Diesel,150,52.3,2.0
 Arteon,2019,24990,Semi-Auto,5807,Diesel,145,44.1,2.0
 Arteon,2019,20500,Automatic,8503,Petrol,145,40.4,1.5
 Arteon,2019,23990,Manual,20,Diesel,150,52.3,2.0
 Arteon,2019,26995,Semi-Auto,4765,Diesel,145,50.4,2.0
 Arteon,2020,30490,Semi-Auto,1209,Diesel,145,50.4,2.0
 Arteon,2019,31495,Automatic,8695,Diesel,145,37.7,2.0
 Arteon,2019,23240,Semi-Auto,7891,Diesel,145,50.4,2.0
 Arteon,2019,28690,Semi-Auto,553,Petrol,145,47.1,2.0
 Arteon,2019,25890,Semi-Auto,6627,Diesel,145,50.4,2.0
 Arteon,2019,27990,Semi-Auto,4736,Petrol,145,32.8,2.0
 Arteon,2019,25750,Semi-Auto,7885,Diesel,145,50.4,2.0
 Arteon,2019,25990,Semi-Auto,13500,Diesel,145,44.1,2.0
 Arteon,2019,29980,Automatic,6786,Petrol,145,32.8,2.0
 Arteon,2019,23950,Manual,100,Diesel,145,52.3,2.0
 Arteon,2019,30950,Automatic,10000,Diesel,145,50.4,2.0
 Arteon,2019,25990,Semi-Auto,11412,Diesel,145,50.4,2.0
 Arteon,2019,25165,Semi-Auto,9490,Petrol,145,47.1,2.0
 Arteon,2019,31000,Semi-Auto,1500,Petrol,145,32.8,2.0
 Arteon,2020,32990,Semi-Auto,5000,Diesel,145,50.4,2.0
 Arteon,2019,26490,Manual,5000,Diesel,145,52.3,2.0
 Arteon,2020,37500,Semi-Auto,2500,Diesel,145,37.7,2.0
 Arteon,2019,30000,Automatic,6500,Petrol,145,32.8,2.0
 Arteon,2019,26990,Semi-Auto,4110,Diesel,150,60.1,2.0
 Arteon,2019,27990,Automatic,6000,Diesel,145,60.1,2.0
 Arteon,2019,29450,Automatic,4596,Diesel,145,50.4,2.0
 Arteon,2019,28990,Automatic,6000,Diesel,145,50.4,2.0
 Arteon,2019,24491,Semi-Auto,5107,Diesel,150,62.8,2.0
 Arteon,2019,23650,Manual,11334,Diesel,145,65.7,2.0
 Arteon,2019,22536,Automatic,1963,Petrol,145,40.4,1.5
 Arteon,2019,27240,Automatic,3882,Petrol,145,47.1,2.0
 Arteon,2019,24690,Manual,3248,Diesel,145,52.3,2.0
 Arteon,2019,28496,Semi-Auto,1522,Petrol,145,47.1,2.0
 Arteon,2019,31214,Semi-Auto,3311,Petrol,145,32.8,2.0
 Arteon,2019,26999,Semi-Auto,6095,Petrol,150,47.1,2.0
 Arteon,2019,24450,Manual,100,Diesel,145,52.3,2.0
 Arteon,2019,33950,Semi-Auto,8000,Diesel,145,44.1,2.0
 Arteon,2019,27995,Semi-Auto,9988,Petrol,145,32.8,2.0
 Arteon,2019,28990,Semi-Auto,8494,Diesel,145,44.1,2.0
 Arteon,2019,27490,Automatic,8401,Diesel,145,60.1,2.0
 Arteon,2019,26250,Semi-Auto,10541,Diesel,145,50.4,2.0
 Arteon,2019,26490,Automatic,5907,Petrol,145,32.8,2.0
 Arteon,2019,21990,Semi-Auto,10500,Petrol,145,40.4,1.5
 Arteon,2019,25990,Semi-Auto,18000,Petrol,145,47.1,2.0
 Arteon,2020,28990,Semi-Auto,115,Petrol,145,47.1,2.0
 Arteon,2019,23990,Semi-Auto,4340,Petrol,145,40.4,1.5
 Arteon,2019,23990,Semi-Auto,2239,Petrol,145,40.4,1.5
 Arteon,2019,26990,Semi-Auto,9000,Petrol,145,47.1,2.0
 Arteon,2019,27990,Automatic,6000,Diesel,145,44.1,2.0
 Arteon,2019,32495,Automatic,2494,Diesel,145,44.1,2.0
 Arteon,2019,26995,Semi-Auto,2936,Diesel,145,55.4,2.0
 Arteon,2019,29995,Semi-Auto,7299,Diesel,145,50.4,2.0
 Arteon,2019,29995,Semi-Auto,6789,Diesel,145,50.4,2.0
 Arteon,2019,28995,Semi-Auto,7000,Petrol,145,47.1,2.0
 Arteon,2019,27995,Semi-Auto,3000,Petrol,145,40.4,1.5
 Arteon,2019,27499,Semi-Auto,10951,Petrol,150,32.8,2.0
 Arteon,2019,27111,Semi-Auto,5500,Diesel,145,50.4,2.0
 Arteon,2019,30990,Automatic,2917,Diesel,145,44.1,2.0
 Arteon,2019,32490,Automatic,6890,Petrol,145,32.8,2.0
 Arteon,2019,28990,Automatic,5114,Diesel,145,37.7,2.0
 Arteon,2019,32850,Automatic,4800,Petrol,145,32.8,2.0
 Arteon,2019,28750,Semi-Auto,6500,Petrol,150,47.1,2.0
 Arteon,2019,29000,Manual,3000,Diesel,145,52.3,2.0
 Arteon,2019,25500,Semi-Auto,9000,Petrol,145,47.1,2.0
 Arteon,2020,34000,Semi-Auto,3000,Petrol,150,32.8,2.0
 Arteon,2019,34000,Automatic,1000,Diesel,145,37.7,2.0
 Arteon,2019,27000,Semi-Auto,3000,Petrol,150,47.1,2.0
 Arteon,2019,27999,Automatic,3852,Diesel,145,50.4,2.0
 Arteon,2019,24800,Automatic,4560,Diesel,145,44.1,2.0
 Arteon,2019,24599,Automatic,4910,Diesel,145,44.1,2.0
 Arteon,2019,22499,Automatic,5419,Petrol,145,48.7,1.5
 Arteon,2019,21999,Automatic,3698,Petrol,145,48.7,1.5
 Arteon,2020,25590,Automatic,7256,Petrol,145,47.1,2.0
 Arteon,2020,39989,Automatic,256,Petrol,145,47.1,2.0
 Arteon,2019,22499,Automatic,7273,Petrol,145,48.7,1.5
 Arteon,2019,22500,Automatic,1555,Petrol,145,40.4,1.5
 Arteon,2019,22999,Automatic,2187,Petrol,145,48.7,1.5
 Arteon,2019,25225,Automatic,2411,Diesel,145,44.1,2.0
 Arteon,2019,25390,Manual,100,Diesel,150,52.3,2.0
 Arteon,2019,23990,Automatic,9000,Petrol,145,47.1,2.0
 Arteon,2019,25000,Automatic,80,Petrol,145,40.4,1.5
 Arteon,2019,30000,Automatic,50,Petrol,145,47.1,2.0
 Arteon,2019,26999,Automatic,1201,Petrol,145,47.1,2.0
 Arteon,2019,33450,Automatic,8092,Diesel,145,37.7,2.0
 Arteon,2019,26690,Automatic,9956,Petrol,145,47.1,2.0
 Arteon,2019,28490,Automatic,3712,Petrol,145,47.1,2.0
 Arteon,2019,21999,Automatic,6777,Petrol,145,40.4,1.5
 Arteon,2019,22760,Automatic,10000,Diesel,145,50.4,2.0
 Arteon,2019,23899,Automatic,5683,Diesel,145,55.4,2.0
 Arteon,2019,26880,Automatic,4867,Petrol,145,32.8,2.0
 Arteon,2019,27950,Automatic,1000,Petrol,145,47.1,2.0
 Arteon,2019,28000,Automatic,4444,Diesel,145,50.4,2.0
 Arteon,2019,24989,Automatic,1413,Other,150,50.4,2.0
 Arteon,2020,31450,Automatic,1786,Petrol,145,47.1,2.0
 Arteon,2019,24000,Automatic,7747,Diesel,145,50.4,2.0
 Arteon,2019,26000,Manual,3994,Diesel,145,52.3,2.0
 Arteon,2019,27495,Automatic,3500,Other,145,47.1,2.0
 Touran,2019,19899,Manual,11708,Petrol,145,40.9,1.0
 Touran,2019,19929,Manual,11063,Petrol,145,40.9,1.0
 Touran,2019,20000,Manual,12651,Diesel,145,51.4,1.6
 Touran,2019,26998,Semi-Auto,10,Petrol,145,38.7,1.5
 Touran,2019,25995,Semi-Auto,100,Diesel,145,45.6,2.0
 Touran,2019,25790,Semi-Auto,2500,Petrol,145,38.7,1.5
 Touran,2019,25290,Semi-Auto,9229,Petrol,145,38.7,1.5
 Touran,2019,26299,Manual,796,Diesel,145,47.9,2.0
 Touran,2019,25595,Manual,4116,Petrol,145,39.8,1.5
 Touran,2019,25595,Manual,4116,Petrol,145,39.8,1.5
 Touran,2019,23990,Manual,1397,Diesel,145,47.9,2.0
 Touran,2019,26298,Manual,10,Diesel,145,61.4,2.0
 Touran,2019,26298,Manual,30,Diesel,145,61.4,2.0
 Touran,2020,33489,Semi-Auto,2800,Diesel,150,45.6,2.0
 Touran,2019,22995,Manual,1205,Diesel,145,47.9,2.0
 Touran,2019,21695,Manual,8409,Diesel,150,51.4,1.6
 Touran,2019,26298,Manual,50,Diesel,145,61.4,2.0
 Touran,2019,17998,Manual,50,Diesel,145,51.4,1.6
 Touran,2020,26495,Semi-Auto,9999,Diesel,145,47.9,2.0
 Touran,2019,21750,Manual,12264,Diesel,145,51.4,1.6
 Touran,2019,26699,Semi-Auto,473,Petrol,145,38.7,1.5
 Touran,2019,23199,Semi-Auto,8102,Petrol,145,38.7,1.5
 Touran,2019,26086,Automatic,4332,Petrol,145,38.7,1.5
 Touran,2020,26000,Semi-Auto,2000,Petrol,145,38.7,1.5
 Touran,2019,20155,Manual,11145,Diesel,145,51.4,1.6
 Touran,2019,24307,Automatic,6887,Petrol,145,38.7,1.5
 Touran,2019,25666,Automatic,6188,Petrol,145,38.7,1.5
 Touran,2019,26995,Manual,6000,Diesel,145,61.4,2.0
 Touran,2019,21834,Manual,15020,Diesel,145,51.4,1.6
 Touran,2019,27950,Automatic,1185,Petrol,145,38.7,1.5
 Touran,2019,24938,Semi-Auto,10798,Petrol,145,38.7,1.5
 Touran,2019,19990,Manual,16047,Diesel,145,51.4,1.6
 Touran,2019,26290,Semi-Auto,2801,Diesel,145,46.3,2.0
 Touran,2019,25990,Semi-Auto,25,Petrol,145,38.7,1.5
 Touran,2019,21500,Manual,5000,Petrol,145,40.9,1.0
 Touran,2019,25200,Semi-Auto,11065,Petrol,145,38.7,1.5
 Touran,2019,20500,Semi-Auto,7700,Diesel,145,50.4,1.6
 Touran,2019,20250,Manual,7900,Diesel,150,51.4,1.6
 Touran,2020,25990,Semi-Auto,15,Diesel,145,45.6,2.0
 Touran,2019,21990,Semi-Auto,7852,Diesel,145,49.6,1.6
 Touran,2020,24480,Semi-Auto,341,Diesel,145,47.9,2.0
 Touran,2019,23780,Manual,6988,Diesel,145,47.9,2.0
 Touran,2019,29450,Automatic,150,Petrol,145,38.7,1.5
 Touran,2019,27950,Manual,7000,Diesel,145,47.9,2.0
 Touran,2020,25980,Manual,469,Petrol,145,39.8,1.5
 Touran,2019,23480,Manual,1500,Petrol,145,39.8,1.5
 Touran,2020,31500,Manual,2500,Diesel,145,61.4,2.0
 Touran,2019,20000,Automatic,20535,Diesel,145,49.6,1.6
 Touran,2019,24990,Automatic,25,Petrol,145,38.7,1.5
 Touran,2019,25975,Automatic,5985,Petrol,145,38.7,1.5
 Touran,2019,22995,Manual,847,Diesel,145,51.4,1.6
 Touran,2019,25766,Automatic,5123,Petrol,145,38.7,1.5
 Touran,2019,25490,Semi-Auto,5985,Petrol,145,38.7,1.5
 Touran,2019,24999,Semi-Auto,4713,Diesel,150,45.6,2.0
 Touran,2019,23999,Manual,3460,Petrol,145,40.9,1.0
 Touran,2019,23999,Manual,7848,Petrol,150,39.8,1.5
 Touran,2019,25650,Semi-Auto,928,Petrol,145,38.7,1.5
 Touran,2019,19990,Manual,15794,Diesel,145,51.4,1.6
 Touran,2019,23690,Automatic,4999,Diesel,145,47.9,2.0
 Touran,2019,26990,Automatic,6108,Petrol,145,38.7,1.5
 Touran,2019,23490,Automatic,6420,Diesel,145,47.9,2.0
 Touran,2019,26495,Semi-Auto,4111,Petrol,145,38.7,1.5
 Touran,2019,24290,Automatic,12647,Petrol,145,38.7,1.5
 Touran,2019,24690,Automatic,8405,Petrol,145,38.7,1.5
 Touran,2019,20490,Manual,3024,Petrol,145,40.9,1.0
 Touran,2019,22990,Manual,6000,Petrol,145,40.9,1.0
 Touran,2019,24495,Automatic,13950,Petrol,145,38.7,1.5
 Touran,2019,26495,Automatic,5500,Petrol,145,38.7,1.5
 Touran,2020,28883,Semi-Auto,861,Diesel,145,45.6,2.0
 Touran,2019,23777,Manual,7500,Petrol,145,39.8,1.5
 Touran,2020,29999,Semi-Auto,3500,Petrol,150,38.7,1.5
 Touran,2020,28950,Semi-Auto,2000,Diesel,150,45.6,2.0
 Touran,2019,23499,Automatic,1000,Diesel,145,45.6,2.0
 Touran,2019,23750,Semi-Auto,2000,Petrol,145,38.7,1.5
 Touran,2019,25489,Automatic,3629,Diesel,145,46.3,2.0
 Touran,2019,21990,Automatic,7071,Diesel,145,49.6,1.6
 Touran,2019,20489,Manual,4444,Petrol,145,40.9,1.0
 Touran,2019,19450,Manual,19269,Diesel,145,51.4,1.6
 Touran,2019,24990,Automatic,1187,Petrol,145,38.7,1.5
 Touran,2019,20180,Manual,11046,Diesel,145,51.4,2.0
 Touran,2019,19970,Manual,14074,Petrol,145,40.9,1.0
 Touran,2019,20999,Automatic,3151,Diesel,145,49.6,1.6
 Touran,2019,20000,Manual,9296,Diesel,145,51.4,1.6
 Touran,2019,20989,Manual,15245,Diesel,150,51.4,1.6
 Touran,2019,25990,Automatic,4305,Other,145,38.7,1.5
 Touran,2019,20180,Manual,9577,Diesel,145,51.4,1.6
 Touran,2019,20190,Manual,11992,Diesel,145,51.4,2.0
 Touran,2019,24995,Automatic,3000,Other,150,38.7,1.5
 Golf SV,2019,22900,Automatic,1900,Petrol,145,45.6,1.5
 Golf SV,2019,22485,Semi-Auto,3170,Petrol,145,43.5,1.5
 Golf SV,2019,19985,Manual,1659,Diesel,145,55.4,1.6
 Golf SV,2019,18885,Manual,1000,Diesel,145,55.4,1.6
 Golf SV,2019,19790,Semi-Auto,5000,Petrol,145,44.1,1.5
 Golf SV,2019,19290,Automatic,2722,Petrol,145,45.6,1.5
 Golf SV,2019,19790,Semi-Auto,3000,Petrol,145,44.1,1.5
 Golf SV,2020,23290,Semi-Auto,10,Petrol,145,42.8,1.5
 Golf SV,2019,21790,Semi-Auto,2500,Petrol,145,42.8,1.5
 Golf SV,2019,23998,Manual,10,Petrol,150,43.5,1.5
 Golf SV,2019,20610,Automatic,5370,Diesel,145,50.4,2.0
 Golf SV,2019,19360,Semi-Auto,4401,Diesel,145,50.4,2.0
 Golf SV,2019,20610,Semi-Auto,5370,Diesel,145,50.4,2.0
 Golf SV,2019,19360,Semi-Auto,4401,Diesel,145,50.4,2.0
 Golf SV,2020,22995,Semi-Auto,1734,Diesel,150,50.4,1.6
 Golf SV,2019,23498,Semi-Auto,10,Diesel,145,52.3,2.0
 Golf SV,2019,21998,Semi-Auto,10,Petrol,145,42.8,1.5
 Golf SV,2019,23998,Semi-Auto,10,Diesel,145,50.4,2.0
 Golf SV,2019,22798,Manual,10,Petrol,145,43.5,1.5
 Golf SV,2019,23998,Semi-Auto,9,Diesel,145,50.4,2.0
 Golf SV,2019,14998,Semi-Auto,19444,Diesel,145,52.3,1.6
 Golf SV,2019,22798,Manual,10,Petrol,145,43.5,1.5
 Golf SV,2019,15995,Manual,2506,Petrol,145,47.1,1.0
 Golf SV,2019,16995,Manual,1353,Petrol,145,47.1,1.0
 Golf SV,2019,23998,Semi-Auto,10,Diesel,145,50.4,2.0
 Golf SV,2019,21998,Semi-Auto,10,Petrol,145,42.8,1.5
 Golf SV,2019,17950,Manual,100,Petrol,145,0.3,1.0
 Golf SV,2019,17500,Manual,1379,Petrol,145,45.6,1.5
 Golf SV,2019,16998,Manual,2493,Petrol,145,45.6,1.5
 Golf SV,2019,18298,Semi-Auto,3943,Petrol,145,42.2,1.5
 Golf SV,2020,23495,Semi-Auto,99,Petrol,150,42.8,1.5
 Golf SV,2019,20995,Manual,99,Diesel,145,55.4,1.6
 Golf SV,2019,20295,Manual,9999,Diesel,145,55.4,1.6
 Golf SV,2019,17999,Manual,5000,Diesel,145,55.4,1.6
 Golf SV,2019,21999,Automatic,1001,Petrol,145,42.8,1.5
 Golf SV,2019,22995,Automatic,3000,Petrol,145,43.5,1.5
 Golf SV,2020,19999,Manual,2000,Petrol,145,45.6,1.5
 Golf SV,2019,17995,Manual,3223,Petrol,145,43.5,1.5
 Golf SV,2019,19990,Semi-Auto,6347,Petrol,145,42.8,1.5
 Golf SV,2020,22000,Semi-Auto,5,Petrol,145,42.8,1.5
 Golf SV,2019,17990,Manual,5212,Diesel,145,55.4,1.6
 Golf SV,2019,18876,Semi-Auto,3679,Petrol,145,43.5,1.0
 Golf SV,2020,24995,Semi-Auto,2000,Petrol,150,42.2,1.5
 Golf SV,2019,20640,Semi-Auto,5505,Petrol,145,42.8,1.5
 Golf SV,2020,22733,Semi-Auto,500,Petrol,145,42.8,1.5
 Golf SV,2019,20297,Semi-Auto,7294,Petrol,145,42.8,1.5
 Golf SV,2019,20014,Semi-Auto,11126,Petrol,145,42.2,1.5
 Golf SV,2020,22490,Semi-Auto,941,Petrol,145,42.8,1.5
 Golf SV,2019,19490,Manual,6558,Diesel,145,53.3,1.6
 Golf SV,2019,21691,Semi-Auto,2987,Petrol,145,42.2,1.5
 Golf SV,2019,17490,Manual,6527,Petrol,145,43.5,1.5
 Golf SV,2019,20500,Automatic,5784,Petrol,145,42.8,1.5
 Golf SV,2019,25498,Semi-Auto,11,Diesel,145,50.4,2.0
 Golf SV,2019,18495,Manual,2600,Diesel,145,55.4,1.6
 Golf SV,2020,18990,Manual,1000,Petrol,145,45.6,1.5
 Golf SV,2019,20890,Automatic,4950,Petrol,145,44.1,1.5
 Golf SV,2019,24998,Manual,44,Petrol,145,43.5,1.5
 Golf SV,2019,20490,Automatic,50,Petrol,145,42.8,1.5
 Golf SV,2019,22250,Semi-Auto,50,Petrol,145,42.8,1.5
 Golf SV,2019,22390,Semi-Auto,2871,Petrol,145,42.8,1.5
 Golf SV,2019,21490,Automatic,5500,Diesel,145,52.3,2.0
 Golf SV,2019,18995,Automatic,2336,Petrol,145,45.6,1.5
 Golf SV,2019,21790,Semi-Auto,6637,Diesel,145,52.3,2.0
 Golf SV,2019,19290,Semi-Auto,6069,Petrol,145,42.2,1.5
 Golf SV,2019,16195,Manual,1966,Diesel,145,55.4,1.6
 Golf SV,2019,17290,Manual,6811,Petrol,145,45.6,1.5
 Golf SV,2019,20190,Semi-Auto,5976,Petrol,145,42.2,1.5
 Golf SV,2019,20490,Automatic,5492,Diesel,145,52.3,2.0
 Golf SV,2019,17450,Manual,55,Diesel,145,55.4,1.6
 Golf SV,2019,18756,Semi-Auto,3692,Petrol,145,43.5,1.0
 Golf SV,2019,21980,Automatic,2500,Petrol,145,44.1,1.5
 Golf SV,2020,22980,Semi-Auto,4,Petrol,145,42.8,1.5
 Golf SV,2019,17480,Semi-Auto,2533,Petrol,145,45.6,1.5
 Golf SV,2019,20000,Semi-Auto,3500,Petrol,145,42.8,1.5
